facultyName;universityName;facultyCity;availablePlaces;lastEntranceGrade;candidatesPerPlace;annualTax;facultyProgram;facultyType;authorization;specialization;domainOfLicenseOrMaster;facultyDomain;admissionType;budgetPlaces;taxPlaces
Facultatea de Stiinte, Educatie Fizica si Informatica;Universitatea din Pitești;Pitesti, Arges;100;7.23;0.21;3.200 lei;Matematică didactică;Public;Acreditat;Matematică;Matematică;Științe Exacte;Examen;14;86
Facultatea de Stiinte Economice si Drept;Universitatea din Pitești;Pitesti, Arges;50;N/A;N/A;3.200 lei;Managementul strategic al resurselor umane;Public;Acreditat;Management;Management;Științe Economice;Examen;3;47
Facultatea de Stiinte Economice si Drept;Universitatea din Pitești;Pitesti, Arges;100;N/A;0.45;3.200 lei;Contabilitate managerială şi audit contabil;Public;Acreditat;Contabilitate şi informatică de gestiune;Contabilitate;Științe Economice;Examen;5;95
Facultatea de Stiinte, Educatie Fizica si Informatica;Universitatea din Pitești;Pitesti, Arges;60;8.59;0.55;3.200 lei;Kinetoterapia la persoanele cu dizabilități;Public;Acreditat;Kinetoterapie şi motricitate specială;Kinetoterapie;Ştiinţa Sportului şi Educaţiei Fizice;Examen;12;48
Facultatea de Mecanică și Tehnologie;Universitatea din Pitești;Pitesti, Arges;65;7.48;0.18;3.200 lei;Ştiinţa şi tehnologia materialelor (în limba franceză);Public;Acreditat;Ştiinţa materialelor;Ingineria materialelor;Științe Inginerești;Examen;15;50
Facultatea de Stiinte Economice si Drept;Universitatea din Pitești;Pitesti, Arges;75;N/A;0.91;3.200 lei;Dreptul contenciosului;Public;Acreditat;Drept;Drept;Științe Juridice;Examen;7;68
Facultatea de Electronica, Comunicatii si Calculatoare;Universitatea din Pitești;Pitesti, Arges;60;N/A;N/A;3.200 lei;Inginerie electronică și sisteme inteligente;Public;Acreditat;Tehnologii şi sisteme de telecomunicaţii;Inginerie electronică, telecomunicații și tehnologii informaționale;Științe Inginerești;Examen;7;53
Facultatea de Stiinte ale Educatiei, Stiinte Sociale si Psihologie;Universitatea din Pitești;Pitesti, Arges;150;9.87;0.13;3.200 lei;Consiliere în asistență socială;Public;Acreditat;Asistenţă socială;Asistenţă socială;Științe Sociale și Psihologie;Examen;5;145
Facultatea de Teologie, Litere, Istorie si Arte;Universitatea din Pitești;Pitesti, Arges;42;N/A;0.31;3.200 lei;Apologetică şi duhovnicie;Public;Acreditat;Studii religioase;Teologie;Teologie;Examen;5;37
Facultatea de Stiinte, Educatie Fizica si Informatica;Universitatea din Pitești;Pitesti, Arges;N/A;7.19;N/A;3.200 lei;Materiale și tehnologii nucleare;Public;Acreditat;Ştiinţa materialelor;Ingineria materialelor;Științe Inginerești;Examen;0;0
Facultatea de Stiinte, Educatie Fizica si Informatica;Universitatea din Pitești;Pitesti, Arges;60;9.48;0.48;3.200 lei;Organizare și conducere în sport;Public;Acreditat;Educație fizică și sportivă ;Știința sportului și educației fizice;Ştiinţa Sportului şi Educaţiei Fizice;Examen;7;53
Facultatea de Stiinte Economice si Drept;Universitatea din Pitești;Pitesti, Arges;100;N/A;0.45;3.200 lei;Management contabil şi informatică de gestiune;Public;Acreditat;Contabilitate şi informatică de gestiune;Contabilitate;Științe Economice;Examen;5;95
Facultatea de Stiinte Economice si Drept;Universitatea din Pitești;Pitesti, Arges;50;N/A;N/A;3.200 lei;Administraţie publică în contextul integrării europene;Public;Acreditat;Administraţie publică;Ştiinţe administrative;Științe Politice și Comunicare;Examen;8;42
Facultatea de Stiinte ale Educatiei, Stiinte Sociale si Psihologie - extensie Slatina;Universitatea din Pitești;Pitesti, Arges;55;10.00;0.89;3.200 lei;Management educațional (la Slatina);Public;Acreditat;Administraţie publică;Ştiinţe administrative;Științe Politice și Comunicare;Examen;5;50
Facultatea de Teologie, Litere, Istorie si Arte;Universitatea din Pitești;Pitesti, Arges;50;N/A;0.18;3.200 lei;Restaurarea icoanei, a picturii murale şi de şevalet;Public;Acreditat;Conservare şi restaurare;Arte vizuale;Arte, Arhitectură și Urbanism ;Examen;5;45
Facultatea de Stiinte ale Educatiei, Stiinte Sociale si Psihologie;Universitatea din Pitești;Pitesti, Arges;40;10.00;0.50;3.200 lei;Management educațional;Public;Acreditat;Administraţie publică;Ştiinţe administrative;Științe Politice și Comunicare;Examen;5;35
Facultatea de Teologie, Litere, Istorie si Arte;Universitatea din Pitești;Pitesti, Arges;50;N/A;0.16;3.200 lei;Teologie - misiune şi slujire prin limbajul mimico-gestual;Public;Acreditat;Teologie pastorală;Teologie;Teologie;Examen;4;46
Facultatea de Mecanică și Tehnologie;Universitatea din Pitești;Pitesti, Arges;100;6.84;0.17;3.200 lei;Ingineria automobilelor pentru o mobilitate durabilă (În limba engleză);Public;Acreditat;Construcţii de autovehicule;Ingineria autovehiculelor;Științe Inginerești;Examen;16;84
Facultatea de Teologie, Litere, Istorie si Arte;Universitatea din Pitești;Pitesti, Arges;40;N/A;0.40;3.200 lei;Tendințele actuale ale limbii şi literaturii române;Public;Acreditat;Limba şi literatura română;Limbă şi literatură;Științe Umaniste;Examen;6;34
Facultatea de Electronica, Comunicatii si Calculatoare;Universitatea din Pitești;Pitesti, Arges;60;N/A;N/A;3.200 lei;Sisteme de conversie a energiei;Public;Acreditat;Electronică aplicată;Inginerie electronică, telecomunicații și tehnologii informaționale;Științe Inginerești;Examen;7;53
Facultatea de Stiinte Economice si Drept;Universitatea din Pitești;Pitesti, Arges;50;N/A;0.60;3.200 lei;Economie şi finanţe europene;Public;Acreditat;Economie generală;Economie;Științe Economice;Examen;5;45
Facultatea de Stiinte Economice si Drept;Universitatea din Pitești;Pitesti, Arges;50;N/A;0.72;3.200 lei;Administrarea afacerilor în comerţ, turism şi servicii de ospitalitate;Public;Acreditat;Administrarea afacerilor în comerţ, turism, servicii, merceologie şi managementul calităţii;Administrarea afacerilor;Științe Economice;Examen;7;43
Facultatea de Stiinte, Educatie Fizica si Informatica;Universitatea din Pitești;Pitesti, Arges;10;9.10;2.80;3.200 lei;Performanță în sport;Public;Acreditat;Sport și performanță motrică ;Știința sportului și educației fizice;Ştiinţa Sportului şi Educaţiei Fizice;Examen;10;0
Facultatea de Mecanică și Tehnologie;Universitatea din Pitești;Pitesti, Arges;100;9.01;0.42;3.200 lei;Ingineria şi managementul fabricaţiei produselor;Public;Acreditat;Inginerie industrială;Inginerie industrială;Științe Inginerești;Examen;12;88
Facultatea de Stiinte, Educatie Fizica si Informatica;Universitatea din Pitești;Pitesti, Arges;N/A;N/A;N/A;3.200 lei;Tehnologii pentru dezvoltarea durabilă (interdisciplinar cu domeniul: Știința mediului);Public;Acreditat;Ingineria mediului;Ingineria mediului;Științe Inginerești;Examen;0;0
Facultatea de Stiinte ale Educatiei, Stiinte Sociale si Psihologie - extensie Alexandria;Universitatea din Pitești;Pitesti, Arges;50;9.75;0.24;3.200 lei;Educație timpurie (la Alexandria);Public;Acreditat;Pedagogia învăţământului primar şi preşcolar;Științe ale educației;Științe Politice și Comunicare;Examen;4;46
Facultatea de Stiinte ale Educatiei, Stiinte Sociale si Psihologie;Universitatea din Pitești;Pitesti, Arges;57;9.33;0.12;3.200 lei;Educație timpurie;Public;Acreditat;Pedagogia învăţământului primar şi preşcolar;Științe ale educației;Științe Politice și Comunicare;Examen;4;53
Facultatea de Stiinte, Educatie Fizica si Informatica;Universitatea din Pitești;Pitesti, Arges;N/A;N/A;N/A;3.200 lei;Aplicații interdisciplinare în științele naturii (interdisciplinar cu domeniul: Biologie, Fizică);Public;Acreditat;Chimie;Chimie;Științe Exacte;Examen;0;0
Facultatea de Teologie, Litere, Istorie si Arte;Universitatea din Pitești;Pitesti, Arges;47;N/A;0.17;3.200 lei;Istoria românilor şi a României în context european sec. XIV-XXI;Public;Acreditat;Istorie;Istorie;Științe Umaniste;Examen;5;42
Facultatea de Teologie, Litere, Istorie si Arte;Universitatea din Pitești;Pitesti, Arges;40;N/A;0.42;3.200 lei;Limbaje specializate şi traducere asistată de calculator;Public;Acreditat;Traducere și interpretare;Limbi moderne aplicate;Științe Umaniste;Examen;7;33
Facultatea de Teologie, Litere, Istorie si Arte;Universitatea din Pitești;Pitesti, Arges;50;N/A;N/A;3.200 lei;Consiliere spirituală;Public;Acreditat;Teologie asistenţă socială;Teologie;Teologie;Dosar;0;50
Facultatea de Stiinte Economice si Drept;Universitatea din Pitești;Pitesti, Arges;50;N/A;N/A;3.200 lei;Management financiar-bancar şi în asigurări;Public;Acreditat;Finanţe şi bănci;Finanţe;Științe Economice;Examen;4;46
Facultatea de Stiinte, Educatie Fizica si Informatica;Universitatea din Pitești;Pitesti, Arges;60;N/A;N/A;3.200 lei;Sport, turism și activități de timp liber;Public;Acreditat;Educație fizică și sportivă ;Știința sportului și educației fizice;Ştiinţa Sportului şi Educaţiei Fizice;Examen;15;45
Facultatea de Mecanică și Tehnologie;Universitatea din Pitești;Pitesti, Arges;80;8.35;0.38;3.200 lei;Managementul logisticii;Public;Acreditat;Logistică industrială;Inginerie industrială;Științe Inginerești;Examen;25;55
Facultatea de Stiinte, Educatie Fizica si Informatica;Universitatea din Pitești;Pitesti, Arges;N/A;8.35;N/A;3.200 lei;Biologie medicală;Public;Acreditat;Biologie;Biologie;Științe ale Naturii;Examen;0;0
Facultatea de Stiinte, Educatie Fizica si Informatica;Universitatea din Pitești;Pitesti, Arges;60;9.01;0.40;3.200 lei;Activități motrice curriculare și extracurriculare;Public;Acreditat;Educație fizică și sportivă ;Știința sportului și educației fizice;Ştiinţa Sportului şi Educaţiei Fizice;Examen;7;53
Facultatea de Teologie, Litere, Istorie si Arte;Universitatea din Pitești;Pitesti, Arges;50;N/A;0.56;3.200 lei;Traductologie - limba engleză/franceză. Traduceri în context european;Public;Acreditat;Traducere și interpretare;Limbi moderne aplicate;Științe Umaniste;Examen;10;40
Facultatea de Stiinte ale Educatiei, Stiinte Sociale si Psihologie;Universitatea din Pitești;Pitesti, Arges;50;9.33;0.24;3.200 lei;Comunicare organizațională;Public;Acreditat;Comunicare şi relaţii publice;Ştiinţe ale comunicării;Științe Politice și Comunicare;Examen;7;43
Facultatea de Teologie, Litere, Istorie si Arte;Universitatea din Pitești;Pitesti, Arges;50;N/A;N/A;3.200 lei;Teologie sistematică şi practică. Tendinţe noi în teologia românească;Public;Acreditat;Teologie pastorală;Teologie;Teologie;Dosar;3;47
Facultatea de Teologie, Litere, Istorie si Arte;Universitatea din Pitești;Pitesti, Arges;50;N/A;0.38;3.200 lei;Educaţie muzicală contemporană;Public;Acreditat;Pedagogie muzicală;Muzică;Arte, Arhitectură și Urbanism ;Examen;10;40
Facultatea de Teologie Romano-Catolică;Universitatea ”Babeș Bolyai” Cluj Napoca (UBB) - Centru Alba Iulia;Alba Iulia, Alba;50;7.14;0.30;2.500 lei;Teologie pastorală aplicată;Public;Acreditat;Teologie pastorală;Teologie;Teologie;Examen;15;35
Facultatea de Litere şi Ştiinţe ale Comunicării;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;41;7.50;0.10;3.000 lei;Limbă şi comunicare;Public;Acreditat;Limbă şi literatură;Limbă şi literatură;Științe Umaniste;Examen;16;25
Facultatea de Inginerie Electrică şi Ştiinţa Calculatoarelor;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;N/A;N/A;N/A;3.000 lei;Știința și ingineria calculatoarelor;Public;Acreditat;Calculatoare;Calculatoare și tehnologia informației;Științe Inginerești;Examen;0;0
Facultatea de Științe ale Educației;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;N/A;N/A;N/A;3.000 lei;Comunicare didactică;Public;Acreditat;Pedagogie;Științe ale educației;Științe Politice și Comunicare;Examen;0;0
Facultatea de Litere şi Ştiinţe ale Comunicării;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;41;7.25;0.41;3.000 lei;Literatură română în context european;Public;Acreditat;Limbă şi literatură;Limbă şi literatură;Științe Umaniste;Examen;16;25
Facultatea de Istorie şi Geografie;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;27;8.25;1.00;3.000 lei;Consiliere şi administrare în resurse umane;Public;Acreditat;Filosofie;Filosofie;Științe Umaniste;Dosar;12;15
Facultatea de Inginerie Electrică şi Ştiinţa Calculatoarelor;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;16;N/A;N/A;3.000 lei;Rețele de calculatoare și comunicații;Public;Acreditat;Electronică aplicată;Inginerie electronică, telecomunicații și tehnologii informaționale;Științe Inginerești;Examen;12;4
Facultatea de Științe ale Educației;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;21;N/A;N/A;3.000 lei;Managementul instituţiilor educaţionale;Public;Acreditat;Pedagogie;Științe ale educației;Științe Politice și Comunicare;Examen;1;20
Facultatea de Litere şi Ştiinţe ale Comunicării;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;30;6.80;0.50;3.000 lei;Teoria şi practica traducerii (limba franceză);Public;Acreditat;Limbă şi literatură;Limbă şi literatură;Științe Umaniste;Examen;15;15
Facultatea de Istorie şi Geografie;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;27;8.20;N/A;3.000 lei;Etică organizaţională şi audit etic;Public;Acreditat;Filosofie;Filosofie;Științe Umaniste;Examen;12;15
Facultatea de Educaţie Fizică şi Sport;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;N/A;N/A;N/A;3.000 lei;Educaţie fizică şcolară şi activităţi extracurriculare;Public;Acreditat;Educație fizică și sportivă ;Știința sportului și educației fizice;Ştiinţa Sportului şi Educaţiei Fizice;Examen;0;0
Facultatea de Inginerie Electrică şi Ştiinţa Calculatoarelor;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;18;N/A;N/A;3.000 lei;Sisteme moderne pentru conducerea proceselor energetice;Public;Acreditat;Managementul energiei;Inginerie energetică;Științe Inginerești;Examen;14;4
Facultatea de Științe ale Educației;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;21;N/A;N/A;3.000 lei;Consiliere școlară și educație emoțională;Public;Acreditat;Pedagogie;Științe ale educației;Științe Politice și Comunicare;Dosar;1;20
Facultatea de Inginerie Electrică şi Ştiinţa Calculatoarelor;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;12;N/A;N/A;3.000 lei;Tehnici avansate în mașini și acționări electrice;Public;Acreditat;Sisteme electrice;Inginerie electrică;Științe Inginerești;Examen;8;4
Facultatea de Litere şi Ştiinţe ale Comunicării;Universitatea „Ștefan cel Mare” din Suceava;Suceava, Suceava;32;7.05;0.12;3.000 lei;Cultură şi civilizaţie britanică în contextul globalizării;Public;Acreditat;Limbă şi literatură;Limbă şi literatură;Științe Umaniste;Examen;17;15
Facultatea de Administraţie Publică;Şcoala Naţională de Studii Politice şi Administrative din Bucureşti (SNSPA);Bucuresti, Bucuresti;47;8.66;0.47;3.300 lei;Managementul sectorului public;Public;Acreditat;Management;Management;Științe Economice;Examen;17;30
Facultatea de Comunicare şi Relaţii Publice;Şcoala Naţională de Studii Politice şi Administrative din Bucureşti (SNSPA);Bucuresti, Bucuresti;50;N/A;N/A;5.880 lei;Marketing, publicitate și relații publice (în limba engleză);Public;Acreditat;Comunicare şi relaţii publice;Ştiinţe ale comunicării;Științe Politice și Comunicare;Examen;0;50
Facultatea de Comunicare şi Relaţii Publice;Şcoala Naţională de Studii Politice şi Administrative din Bucureşti (SNSPA);Bucuresti, Bucuresti;50;N/A;0.60;3.400 lei;Leadership și comunicare politică;Public;Acreditat;Ştiinţe politice;Ştiinţe politice;Științe Politice și Comunicare;Examen;15;35
Facultatea de Ştiinţe Politice;Şcoala Naţională de Studii Politice şi Administrative din Bucureşti (SNSPA);Bucuresti, Bucuresti;30;10.00;0.50;3.400 lei;Management și guvernare;Public;Acreditat;Ştiinţe politice;Ştiinţe politice;Științe Politice și Comunicare;Examen;15;15
Facultatea de Comunicare şi Relaţii Publice;Şcoala Naţională de Studii Politice şi Administrative din Bucureşti (SNSPA);Bucuresti, Bucuresti;50;8.90;0.34;3.400 lei;Comunicare audio-video;Public;Acreditat;Comunicare şi relaţii publice;Ştiinţe ale comunicării;Științe Politice și Comunicare;Examen;20;30
Facultatea de Administraţie Publică;Şcoala Naţională de Studii Politice şi Administrative din Bucureşti (SNSPA);Bucuresti, Bucuresti;39;9.33;0.51;4.000 lei;Public sector management (limba engleză);Public;Acreditat;Management;Management;Științe Economice;Examen;18;21
Facultatea de Comunicare şi Relaţii Publice;Şcoala Naţională de Studii Politice şi Administrative din Bucureşti (SNSPA);Bucuresti, Bucuresti;75;8.75;0.80;3.400 lei;Brand management și comunicare corporativă;Public;Acreditat;Comunicare şi relaţii publice;Ştiinţe ale comunicării;Științe Politice și Comunicare;Examen;35;40
